Country,Region,Urban,Origin,Year1,Year2,Age,AgeInt,AgeDef,Vitality,   ASFR,   CPFR,Collection,SourceType,   RefCode,Note,Split
    JPN,     .,    .,     ., 1985, 1985, 32,     1,   ACY,       1,0.08375,1.46524,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1985, 1985, 33,     1,   ACY,       1,0.06336,1.54899,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1985, 1985, 34,     1,   ACY,       1,0.04599,1.61235,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1985, 1985, 35,     1,   ACY,       1,0.03263,1.65834,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1985, 1985, 36,     1,   ACY,       1,0.02241,1.69097,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1985, 1985, 37,     1,   ACY,       1,0.01491,1.71338,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1985, 1985, 38,     1,   ACY,       1,0.00917,1.72829,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1985, 1985, 39,     1,   ACY,       1,0.00574,1.73746,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1985, 1985, 40,     1,   ACY,       1,0.00388,1.74320,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1985, 1985, 41,     1,   ACY,       1,0.00274,1.74708,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1985, 1985, 42,     1,   ACY,       1,0.00153,1.74982,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1985, 1985, 43,     1,   ACY,       1,0.00080,1.75135,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1985, 1985, 44,     1,   ACY,       1,0.00037,1.75215,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1985, 1985, 45,     1,   ACY,       1,0.00017,1.75252,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1985, 1985, 46,     1,   ACY,       1,0.00007,1.75269,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1985, 1985, 47,     1,   ACY,       1,0.00003,1.75276,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1985, 1985, 48,     1,   ACY,       1,0.00001,1.75279,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1985, 1985, 49,     1,   ACY,       1,0.00001,1.75280,       ODE,  estimate,    JPN_01,   .,    2
    JPN,     .,    .,     ., 1985, 1985, 50,    99,   ACY,       1,0.00000,1.75281,       ODE,  estimate,    JPN_01,   .,    2
    JPN,     .,    .,     ., 1986, 1986, 14,   -99,   ACY,       1,0.00001,0.00000,       ODE,  estimate,    JPN_01,   .,    2
    JPN,     .,    .,     ., 1986, 1986, 15,     1,   ACY,       1,0.00010,0.00001,       ODE,  estimate,    JPN_01,   .,    2
    JPN,     .,    .,     ., 1986, 1986, 16,     1,   ACY,       1,0.00069,0.00011,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1986, 1986, 17,     1,   ACY,       1,0.00227,0.00080,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1986, 1986, 18,     1,   ACY,       1,0.00545,0.00307,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1986, 1986, 19,     1,   ACY,       1,0.01121,0.00852,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1986, 1986, 20,     1,   ACY,       1,0.02138,0.01973,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1986, 1986, 21,     1,   ACY,       1,0.03366,0.04111,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1986, 1986, 22,     1,   ACY,       1,0.05137,0.07477,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1986, 1986, 23,     1,   ACY,       1,0.07787,0.12614,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1986, 1986, 24,     1,   ACY,       1,0.11244,0.20401,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1986, 1986, 25,     1,   ACY,       1,0.14656,0.31645,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1986, 1986, 26,     1,   ACY,       1,0.17331,0.46301,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1986, 1986, 27,     1,   ACY,       1,0.18399,0.63632,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1986, 1986, 28,     1,   ACY,       1,0.17858,0.82031,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1986, 1986, 29,     1,   ACY,       1,0.16296,0.99889,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1986, 1986, 30,     1,   ACY,       1,0.14011,1.16185,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1986, 1986, 31,     1,   ACY,       1,0.11193,1.30196,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1986, 1986, 32,     1,   ACY,       1,0.08527,1.41389,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1986, 1986, 33,     1,   ACY,       1,0.06421,1.49916,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1986, 1986, 34,     1,   ACY,       1,0.04711,1.56337,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1986, 1986, 35,     1,   ACY,       1,0.03377,1.61048,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1986, 1986, 36,     1,   ACY,       1,0.02372,1.64425,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1986, 1986, 37,     1,   ACY,       1,0.01601,1.66797,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1986, 1986, 38,     1,   ACY,       1,0.01033,1.68398,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1986, 1986, 39,     1,   ACY,       1,0.00621,1.69431,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1986, 1986, 40,     1,   ACY,       1,0.00365,1.70052,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1986, 1986, 41,     1,   ACY,       1,0.00233,1.70417,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1986, 1986, 42,     1,   ACY,       1,0.00162,1.70650,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1986, 1986, 43,     1,   ACY,       1,0.00082,1.70812,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1986, 1986, 44,     1,   ACY,       1,0.00040,1.70894,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1986, 1986, 45,     1,   ACY,       1,0.00018,1.70934,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1986, 1986, 46,     1,   ACY,       1,0.00007,1.70952,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1986, 1986, 47,     1,   ACY,       1,0.00002,1.70959,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1986, 1986, 48,     1,   ACY,       1,0.00001,1.70961,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1986, 1986, 49,     1,   ACY,       1,0.00000,1.70962,       ODE,  estimate,    JPN_01,   .,    2
    JPN,     .,    .,     ., 1986, 1986, 50,    99,   ACY,       1,0.00000,1.70962,       ODE,  estimate,    JPN_01,   .,    2
    JPN,     .,    .,     ., 1987, 1987, 14,   -99,   ACY,       1,0.00001,0.00000,       ODE,  estimate,    JPN_01,   .,    2
    JPN,     .,    .,     ., 1987, 1987, 15,     1,   ACY,       1,0.00010,0.00001,       ODE,  estimate,    JPN_01,   .,    2
    JPN,     .,    .,     ., 1987, 1987, 16,     1,   ACY,       1,0.00062,0.00011,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1987, 1987, 17,     1,   ACY,       1,0.00202,0.00073,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1987, 1987, 18,     1,   ACY,       1,0.00540,0.00275,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1987, 1987, 19,     1,   ACY,       1,0.01065,0.00815,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1987, 1987, 20,     1,   ACY,       1,0.01863,0.01880,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1987, 1987, 21,     1,   ACY,       1,0.03158,0.03743,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1987, 1987, 22,     1,   ACY,       1,0.04859,0.06901,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1987, 1987, 23,     1,   ACY,       1,0.07323,0.11760,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1987, 1987, 24,     1,   ACY,       1,0.10405,0.19083,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1987, 1987, 25,     1,   ACY,       1,0.13830,0.29488,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1987, 1987, 26,     1,   ACY,       1,0.16412,0.43318,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1987, 1987, 27,     1,   ACY,       1,0.17938,0.59730,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1987, 1987, 28,     1,   ACY,       1,0.17699,0.77668,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1987, 1987, 29,     1,   ACY,       1,0.16166,0.95367,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1987, 1987, 30,     1,   ACY,       1,0.13864,1.11533,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1987, 1987, 31,     1,   ACY,       1,0.11417,1.25397,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1987, 1987, 32,     1,   ACY,       1,0.08861,1.36814,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1987, 1987, 33,     1,   ACY,       1,0.06623,1.45675,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1987, 1987, 34,     1,   ACY,       1,0.04865,1.52298,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1987, 1987, 35,     1,   ACY,       1,0.03505,1.57163,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1987, 1987, 36,     1,   ACY,       1,0.02451,1.60668,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1987, 1987, 37,     1,   ACY,       1,0.01683,1.63119,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1987, 1987, 38,     1,   ACY,       1,0.01108,1.64802,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1987, 1987, 39,     1,   ACY,       1,0.00705,1.65910,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1987, 1987, 40,     1,   ACY,       1,0.00403,1.66615,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1987, 1987, 41,     1,   ACY,       1,0.00222,1.67018,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1987, 1987, 42,     1,   ACY,       1,0.00137,1.67240,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1987, 1987, 43,     1,   ACY,       1,0.00089,1.67377,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1987, 1987, 44,     1,   ACY,       1,0.00042,1.67466,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1987, 1987, 45,     1,   ACY,       1,0.00016,1.67508,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1987, 1987, 46,     1,   ACY,       1,0.00005,1.67524,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1987, 1987, 47,     1,   ACY,       1,0.00002,1.67529,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1987, 1987, 48,     1,   ACY,       1,0.00001,1.67531,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1987, 1987, 49,     1,   ACY,       1,0.00000,1.67532,       ODE,  estimate,    JPN_01,   .,    2
    JPN,     .,    .,     ., 1987, 1987, 50,    99,   ACY,       1,0.00000,1.67532,       ODE,  estimate,    JPN_01,   .,    2
    JPN,     .,    .,     ., 1988, 1988, 14,   -99,   ACY,       1,0.00001,0.00000,       ODE,  estimate,    JPN_01,   .,    2
    JPN,     .,    .,     ., 1988, 1988, 15,     1,   ACY,       1,0.00011,0.00001,       ODE,  estimate,    JPN_01,   .,    2
    JPN,     .,    .,     ., 1988, 1988, 16,     1,   ACY,       1,0.00062,0.00012,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1988, 1988, 17,     1,   ACY,       1,0.00200,0.00074,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1988, 1988, 18,     1,   ACY,       1,0.00513,0.00274,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1988, 1988, 19,     1,   ACY,       1,0.01079,0.00787,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1988, 1988, 20,     1,   ACY,       1,0.01837,0.01866,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1988, 1988, 21,     1,   ACY,       1,0.02830,0.03703,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1988, 1988, 22,     1,   ACY,       1,0.04580,0.06533,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1988, 1988, 23,     1,   ACY,       1,0.06896,0.11113,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1988, 1988, 24,     1,   ACY,       1,0.09768,0.18009,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1988, 1988, 25,     1,   ACY,       1,0.12740,0.27777,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1988, 1988, 26,     1,   ACY,       1,0.15455,0.40517,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1988, 1988, 27,     1,   ACY,       1,0.16943,0.55972,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1988, 1988, 28,     1,   ACY,       1,0.17241,0.72915,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1988, 1988, 29,     1,   ACY,       1,0.16086,0.90156,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1988, 1988, 30,     1,   ACY,       1,0.13905,1.06242,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1988, 1988, 31,     1,   ACY,       1,0.11413,1.20147,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1988, 1988, 32,     1,   ACY,       1,0.09145,1.31560,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1988, 1988, 33,     1,   ACY,       1,0.07000,1.40705,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1988, 1988, 34,     1,   ACY,       1,0.05117,1.47705,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1988, 1988, 35,     1,   ACY,       1,0.03689,1.52822,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1988, 1988, 36,     1,   ACY,       1,0.02583,1.56511,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1988, 1988, 37,     1,   ACY,       1,0.01761,1.59094,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1988, 1988, 38,     1,   ACY,       1,0.01178,1.60855,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1988, 1988, 39,     1,   ACY,       1,0.00775,1.62033,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1988, 1988, 40,     1,   ACY,       1,0.00475,1.62808,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1988, 1988, 41,     1,   ACY,       1,0.00261,1.63283,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1988, 1988, 42,     1,   ACY,       1,0.00139,1.63544,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1988, 1988, 43,     1,   ACY,       1,0.00079,1.63683,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1988, 1988, 44,     1,   ACY,       1,0.00048,1.63762,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1988, 1988, 45,     1,   ACY,       1,0.00019,1.63810,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1988, 1988, 46,     1,   ACY,       1,0.00007,1.63829,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1988, 1988, 47,     1,   ACY,       1,0.00001,1.63836,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1988, 1988, 48,     1,   ACY,       1,0.00001,1.63837,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1988, 1988, 49,     1,   ACY,       1,0.00001,1.63838,       ODE,  estimate,    JPN_01,   .,    2
    JPN,     .,    .,     ., 1988, 1988, 50,    99,   ACY,       1,0.00000,1.63839,       ODE,  estimate,    JPN_01,   .,    2
    JPN,     .,    .,     ., 1989, 1989, 14,   -99,   ACY,       1,0.00001,0.00000,       ODE,  estimate,    JPN_01,   .,    2
    JPN,     .,    .,     ., 1989, 1989, 15,     1,   ACY,       1,0.00011,0.00001,       ODE,  estimate,    JPN_01,   .,    2
    JPN,     .,    .,     ., 1989, 1989, 16,     1,   ACY,       1,0.00057,0.00012,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1989, 1989, 17,     1,   ACY,       1,0.00189,0.00069,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1989, 1989, 18,     1,   ACY,       1,0.00498,0.00258,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1989, 1989, 19,     1,   ACY,       1,0.01037,0.00756,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1989, 1989, 20,     1,   ACY,       1,0.01855,0.01793,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1989, 1989, 21,     1,   ACY,       1,0.02772,0.03648,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1989, 1989, 22,     1,   ACY,       1,0.04025,0.06420,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1989, 1989, 23,     1,   ACY,       1,0.06348,0.10445,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1989, 1989, 24,     1,   ACY,       1,0.09044,0.16793,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1989, 1989, 25,     1,   ACY,       1,0.11731,0.25837,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1989, 1989, 26,     1,   ACY,       1,0.13892,0.37568,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1989, 1989, 27,     1,   ACY,       1,0.15606,0.51460,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1989, 1989, 28,     1,   ACY,       1,0.15942,0.67066,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1989, 1989, 29,     1,   ACY,       1,0.15241,0.83008,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1989, 1989, 30,     1,   ACY,       1,0.13474,0.98249,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1989, 1989, 31,     1,   ACY,       1,0.11187,1.11723,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1989, 1989, 32,     1,   ACY,       1,0.08927,1.22910,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1989, 1989, 33,     1,   ACY,       1,0.07014,1.31837,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1989, 1989, 34,     1,   ACY,       1,0.05244,1.38851,       ODE,  estimate,    JPN_01,   .,    0
